imageName,aestheticScore,qualityScore
iaa_pub8843_.jpg,3.26,3.428
iaa_pub19616_.jpg,3.195652174,3.369565217
iaa_pub13801_.jpg,2.14,2.272
iaa_pub25353_.jpg,3.5,3.720833333
iaa_pub29546_.jpg,3.16,3.364
iaa_pub23547_.jpg,3.0625,3.3125
iaa_pub15211_.jpg,2.431818182,2.536363636
iaa_pub10037_.jpg,2.34,2.364
iaa_pub23296_.jpg,2.86,3.044
iaa_pub22086_.jpg,3.2,3.48
iaa_pub7137_.jpg,3.134615385,3.326923077
iaa_pub10388_.jpg,3.1875,3.470833333
iaa_pub13890_.jpg,3.25,3.475
iaa_pub2467_.jpg,3.240740741,3.518518519
iaa_pub8576_.jpg,3.22,3.42
iaa_pub9593_.jpg,3.56,3.604
iaa_pub3294_.jpg,2.94,2.992
iaa_pub22104_.jpg,3.04,3.184
iaa_pub26827_.jpg,3.608695652,3.782608696
iaa_pub20739_.jpg,2.760869565,3.147826087
iaa_pub10469_.jpg,3.1,3.276
iaa_pub22915_.jpg,3.6875,3.804166667
iaa_pub20068_.jpg,3.44,3.684
iaa_pub23266_.jpg,3.26,3.42
iaa_pub24121_.jpg,2.333333333,2.6
iaa_pub18674_.jpg,1.604166667,1.7875
iaa_pub14416_.jpg,2.833333333,3.020833333
iaa_pub13875_.jpg,3.291666667,3.583333333
iaa_pub4029_.jpg,3.209677419,3.474193548
iaa_pub13545_.jpg,2.895833333,3.1625
iaa_pub30158_.jpg,3.354166667,3.479166667
iaa_pub31041_.jpg,3.520833333,3.6875
iaa_pub9987_.jpg,3.354166667,3.508333333
iaa_pub25209_.jpg,2.9375,2.970833333
iaa_pub12332_.jpg,4.041666667,4.095833333
iaa_pub9456_.jpg,2.76,2.996
iaa_pub15168_.jpg,2.833333333,3.05
iaa_pub4563_.jpg,2.857142857,3.0
iaa_pub4900_.jpg,3.0,3.160869565
iaa_pub17435_.jpg,2.48,2.788
iaa_pub3640_.jpg,1.653846154,1.692307692
iaa_pub9766_.jpg,3.041666667,3.333333333
iaa_pub13616_.jpg,3.153846154,3.288461538
iaa_pub9015_.jpg,2.04,2.188
iaa_pub5259_.jpg,3.4375,3.466666667
iaa_pub2840_.jpg,3.395833333,3.6375
iaa_pub13237_.jpg,3.041666667,3.175
iaa_pub27858_.jpg,3.155172414,3.306896552
iaa_pub6396_.jpg,3.82,3.928
iaa_pub13119_.jpg,2.884615385,3.15
iaa_pub15018_.jpg,2.018518519,2.103703704
iaa_pub8554_.jpg,3.44,3.644
iaa_pub744_.jpg,3.36,3.472
iaa_pub11467_.jpg,3.58,3.652
iaa_pub18878_.jpg,3.25,3.4875
iaa_pub20902_.jpg,3.769230769,3.961538462
iaa_pub12434_.jpg,3.115384615,3.330769231
iaa_pub28875_.jpg,2.854166667,3.041666667
iaa_pub20992_.jpg,2.06,2.256
iaa_pub28990_.jpg,3.4375,3.6375
iaa_pub29238_.jpg,3.44,3.584
iaa_pub24545_.jpg,2.893939394,3.127272727
iaa_pub5405_.jpg,3.456521739,3.743478261
iaa_pub27737_.jpg,3.395833333,3.570833333
iaa_pub19114_.jpg,2.9375,3.0125
iaa_pub16436_.jpg,3.28,3.612
iaa_pub12825_.jpg,3.6,3.82
iaa_pub23178_.jpg,3.0,3.196
iaa_pub948_.jpg,3.673913043,3.934782609
iaa_pub14157_.jpg,3.354166667,3.641666667
iaa_pub12642_.jpg,2.291666667,2.504166667
iaa_pub622_.jpg,2.666666667,2.816666667
iaa_pub12122_.jpg,2.64,2.82
iaa_pub18370_.jpg,3.5,3.736
iaa_pub22384_.jpg,2.3,2.456
iaa_pub29687_.jpg,2.68,2.752
iaa_pub14631_.jpg,3.0,3.125
iaa_pub13000_.jpg,3.25862069,3.534482759
iaa_pub7287_.jpg,3.240740741,3.437037037
iaa_pub29918_.jpg,3.1875,3.304166667
iaa_pub28733_.jpg,3.695652174,3.704347826
iaa_pub31156_.jpg,2.78,3.012
iaa_pub7867_.jpg,3.18,3.296
iaa_pub5360_.jpg,3.395833333,3.579166667
iaa_pub29132_.jpg,1.66,1.796
iaa_pub16992_.jpg,2.6875,2.941666667
iaa_pub11704_.jpg,3.208333333,3.3875
iaa_pub23523_.jpg,3.6875,3.83125
iaa_pub20230_.jpg,3.24,3.452
iaa_pub6588_.jpg,3.270833333,3.479166667
iaa_pub10024_.jpg,3.02,3.188
iaa_pub2816_.jpg,3.25,3.458333333
iaa_pub11305_.jpg,3.64,3.736
iaa_pub17390_.jpg,2.916666667,3.154166667
iaa_pub26964_.jpg,2.98,3.264
iaa_pub2239_.jpg,2.791666667,3.0875
iaa_pub24741_.jpg,1.85483871,1.916129032
iaa_pub1791_.jpg,3.06,3.324
iaa_pub9099_.jpg,2.62,2.776
iaa_pub30228_.jpg,3.269230769,3.457692308
iaa_pub22257_.jpg,2.333333333,2.558333333
iaa_pub16977_.jpg,3.291666667,3.475
iaa_pub17893_.jpg,3.0,3.179166667
iaa_pub23883_.jpg,3.583333333,3.675
iaa_pub29519_.jpg,3.125,3.391666667
iaa_pub29758_.jpg,3.28,3.348
iaa_pub22999_.jpg,3.045454545,3.113636364
iaa_pub206_.jpg,2.98,3.172
iaa_pub20041_.jpg,1.76,1.924
iaa_pub16327_.jpg,3.166666667,3.35
iaa_pub29478_.jpg,3.0,3.233333333
iaa_pub8876_.jpg,3.98,3.984
iaa_pub8522_.jpg,3.326923077,3.553846154
iaa_pub26578_.jpg,3.02173913,3.213043478
iaa_pub23256_.jpg,2.82,3.012
iaa_pub23820_.jpg,4.0,4.008
iaa_pub23438_.jpg,2.26,2.52
iaa_pub23851_.jpg,3.5,3.628
iaa_pub4743_.jpg,2.645833333,2.845833333
iaa_pub31100_.jpg,3.586956522,3.747826087
iaa_pub28301_.jpg,3.24,3.368
iaa_pub28450_.jpg,3.239130435,3.473913043
iaa_pub8337_.jpg,3.541666667,3.704166667
iaa_pub1874_.jpg,3.06,3.292
iaa_pub21592_.jpg,3.52,3.6
iaa_pub10405_.jpg,3.166666667,3.2875
iaa_pub10374_.jpg,1.770833333,1.7875
iaa_pub2863_.jpg,3.0625,3.35
iaa_pub13098_.jpg,3.557692308,3.730769231
iaa_pub14866_.jpg,3.583333333,3.670833333
iaa_pub16435_.jpg,3.66,3.848
iaa_pub25794_.jpg,3.08,3.372
iaa_pub13356_.jpg,3.0,3.243478261
iaa_pub26720_.jpg,3.096153846,3.388461538
iaa_pub4905_.jpg,2.637931034,2.837931034
iaa_pub29685_.jpg,3.22,3.328
iaa_pub8097_.jpg,3.5,3.619230769
iaa_pub26217_.jpg,2.44,2.64
iaa_pub14446_.jpg,2.96,3.076
iaa_pub16195_.jpg,3.145833333,3.154166667
iaa_pub14059_.jpg,2.833333333,2.841666667
iaa_pub31046_.jpg,3.166666667,3.420833333
iaa_pub12820_.jpg,3.04,3.292
iaa_pub25781_.jpg,3.76,3.868
iaa_pub12494_.jpg,4.1,4.12
iaa_pub18341_.jpg,2.54,2.688
iaa_pub27918_.jpg,3.766666667,3.91
iaa_pub23538_.jpg,2.640625,2.834375
iaa_pub26162_.jpg,3.666666667,3.808333333
iaa_pub25191_.jpg,3.1,3.343333333
iaa_pub4055_.jpg,3.774193548,3.880645161
iaa_pub16408_.jpg,3.52,3.756
iaa_pub20791_.jpg,3.24,3.432
iaa_pub9859_.jpg,3.555555556,3.718518519
iaa_pub20553_.jpg,3.354166667,3.575
iaa_pub31023_.jpg,3.8125,3.875
iaa_pub40_.jpg,3.604166667,3.8125
iaa_pub1402_.jpg,3.270833333,3.491666667
iaa_pub17971_.jpg,1.395833333,1.429166667
iaa_pub14380_.jpg,3.979166667,4.083333333
iaa_pub3762_.jpg,2.76,2.84
iaa_pub17538_.jpg,3.270833333,3.475
iaa_pub11115_.jpg,3.318181818,3.495454545
iaa_pub29341_.jpg,3.94,4.204
iaa_pub12331_.jpg,3.25,3.3875
iaa_pub4502_.jpg,3.56,3.712
iaa_pub1023_.jpg,3.66,3.776
iaa_pub22441_.jpg,3.395833333,3.55
iaa_pub7623_.jpg,2.892857143,3.182142857
iaa_pub17427_.jpg,2.083333333,2.166666667
iaa_pub17283_.jpg,3.88,4.044
iaa_pub30804_.jpg,3.413043478,3.660869565
iaa_pub25980_.jpg,3.18,3.304
iaa_pub994_.jpg,2.96,3.152
iaa_pub8923_.jpg,1.375,1.379166667
iaa_pub6826_.jpg,2.948275862,3.103448276
iaa_pub17146_.jpg,3.096153846,3.296153846
iaa_pub25035_.jpg,3.8,3.864
iaa_pub4539_.jpg,3.5,3.712
iaa_pub523_.jpg,3.04,3.376
iaa_pub7653_.jpg,3.057692308,3.053846154
iaa_pub14516_.jpg,3.34,3.476
iaa_pub14996_.jpg,2.351851852,2.488888889
iaa_pub21849_.jpg,4.083333333,4.1875
iaa_pub24623_.jpg,1.982758621,2.075862069
iaa_pub3694_.jpg,1.9375,1.975
iaa_pub26186_.jpg,3.1,3.288
iaa_pub5292_.jpg,3.6875,3.641666667
iaa_pub14610_.jpg,3.3,3.448
iaa_pub7009_.jpg,1.770833333,1.708333333
iaa_pub29117_.jpg,3.854166667,3.879166667
iaa_pub31020_.jpg,2.875,2.820833333
iaa_pub2662_.jpg,3.388888889,3.451851852
iaa_pub5904_.jpg,3.58,3.704
iaa_pub19509_.jpg,3.022727273,3.304545455
iaa_pub12399_.jpg,3.961538462,3.984615385
iaa_pub30742_.jpg,3.6875,3.816666667
iaa_pub14687_.jpg,3.354166667,3.6
iaa_pub18356_.jpg,3.42,3.72
iaa_pub16809_.jpg,3.586956522,3.808695652
iaa_pub30847_.jpg,3.043478261,3.32173913
iaa_pub7691_.jpg,2.884615385,3.111538462
iaa_pub12118_.jpg,3.78,3.884
iaa_pub12509_.jpg,2.68,2.932
iaa_pub24904_.jpg,2.041666667,2.041666667
iaa_pub27543_.jpg,2.673913043,2.92173913
iaa_pub17704_.jpg,3.269230769,3.488461538
iaa_pub16506_.jpg,2.576923077,2.811538462
iaa_pub26771_.jpg,2.759259259,3.066666667
iaa_pub9050_.jpg,3.7,3.86
iaa_pub29888_.jpg,3.64,3.84
iaa_pub12262_.jpg,3.04,3.32
iaa_pub10512_.jpg,3.666666667,3.829166667
iaa_pub6679_.jpg,3.166666667,3.308333333
iaa_pub148_.jpg,3.9,3.916
iaa_pub16317_.jpg,3.479166667,3.6
iaa_pub3386_.jpg,3.76,3.74
iaa_pub28541_.jpg,2.568965517,2.610344828
iaa_pub2754_.jpg,2.645833333,2.941666667
iaa_pub27327_.jpg,1.8125,1.816666667
iaa_pub24124_.jpg,3.416666667,3.645833333
iaa_pub220_.jpg,1.365384615,1.430769231
iaa_pub15964_.jpg,3.354166667,3.641666667
iaa_pub4513_.jpg,3.04,3.324
iaa_pub20668_.jpg,2.854166667,2.970833333
iaa_pub31013_.jpg,3.125,3.325
iaa_pub16410_.jpg,3.36,3.5
iaa_pub21414_.jpg,2.75,2.983333333
iaa_pub28978_.jpg,3.195652174,3.395652174
iaa_pub20936_.jpg,3.02,3.276
iaa_pub17780_.jpg,3.5,3.696296296
iaa_pub4772_.jpg,3.38,3.56
iaa_pub23205_.jpg,3.72,3.916
iaa_pub9544_.jpg,3.5625,3.633333333
iaa_pub3507_.jpg,3.980769231,4.030769231
iaa_pub8741_.jpg,3.26,3.504
iaa_pub22186_.jpg,3.25,3.4375
iaa_pub29333_.jpg,2.28,2.612
iaa_pub24985_.jpg,2.875,3.2125
iaa_pub9216_.jpg,3.642857143,3.853571429
iaa_pub2975_.jpg,3.583333333,3.741666667
iaa_pub3046_.jpg,3.54,3.664
iaa_pub8904_.jpg,3.0,3.116666667
iaa_pub4294_.jpg,3.28,3.6
iaa_pub25445_.jpg,2.8125,3.1125
iaa_pub8444_.jpg,3.785714286,4.014285714
iaa_pub27356_.jpg,3.625,3.7125
iaa_pub14343_.jpg,3.173913043,3.356521739
iaa_pub26102_.jpg,3.06,3.212
iaa_pub13307_.jpg,2.913043478,3.139130435
iaa_pub27220_.jpg,3.590909091,3.781818182
iaa_pub6224_.jpg,3.36,3.576
iaa_pub8202_.jpg,3.68,3.828
iaa_pub27967_.jpg,3.0625,3.2625
iaa_pub27462_.jpg,3.181818182,3.359090909
iaa_pub9518_.jpg,3.76,3.952
iaa_pub10615_.jpg,3.423076923,3.776923077
iaa_pub14924_.jpg,2.782608696,3.065217391
iaa_pub24578_.jpg,3.431034483,3.5
iaa_pub299_.jpg,2.84,3.036
iaa_pub222_.jpg,1.269230769,1.365384615
iaa_pub11794_.jpg,3.86,3.944
iaa_pub1299_.jpg,3.705882353,3.805882353
iaa_pub9667_.jpg,3.5,3.6625
iaa_pub12088_.jpg,3.326086957,3.495652174
iaa_pub24824_.jpg,3.38,3.464
iaa_pub25660_.jpg,3.0,3.173913043
iaa_pub19177_.jpg,3.479166667,3.670833333
iaa_pub8263_.jpg,3.277777778,3.511111111
iaa_pub29019_.jpg,3.6875,3.858333333
iaa_pub28226_.jpg,3.442307692,3.55
iaa_pub5263_.jpg,3.291666667,3.25
iaa_pub22866_.jpg,2.291666667,2.4125
iaa_pub30936_.jpg,3.28,3.472
iaa_pub4538_.jpg,3.66,3.788
iaa_pub25710_.jpg,3.396551724,3.513793103
iaa_pub17480_.jpg,3.16,3.42
iaa_pub10213_.jpg,3.260869565,3.430434783
iaa_pub135_.jpg,2.78,3.036
iaa_pub3436_.jpg,3.6,3.808
iaa_pub4182_.jpg,3.46969697,3.606060606
iaa_pub13572_.jpg,2.833333333,3.066666667
iaa_pub26358_.jpg,3.434782609,3.604347826
iaa_pub9824_.jpg,3.166666667,3.392592593
iaa_pub1308_.jpg,3.0,3.188235294
iaa_pub22640_.jpg,3.48,3.588
iaa_pub13628_.jpg,2.673076923,2.669230769
iaa_pub15138_.jpg,3.541666667,3.775
iaa_pub26791_.jpg,3.222222222,3.433333333
iaa_pub6969_.jpg,2.775,3.005
iaa_pub7337_.jpg,4.203703704,4.207407407
iaa_pub19994_.jpg,2.625,2.983333333
iaa_pub31113_.jpg,2.934782609,3.091304348
iaa_pub4335_.jpg,3.82,4.02
iaa_pub29328_.jpg,1.82,1.912
iaa_pub261_.jpg,3.211538462,3.496153846
iaa_pub21115_.jpg,3.666666667,3.758333333
iaa_pub23973_.jpg,3.75,3.9
iaa_pub28644_.jpg,3.113636364,3.331818182
iaa_pub5042_.jpg,3.125,3.3125
iaa_pub27342_.jpg,3.583333333,3.679166667
iaa_pub20947_.jpg,3.32,3.548
iaa_pub12674_.jpg,2.72,3.004
iaa_pub16749_.jpg,3.54,3.728
iaa_pub6756_.jpg,3.02173913,3.356521739
iaa_pub1967_.jpg,4.020833333,4.270833333
iaa_pub16329_.jpg,2.208333333,2.395833333
iaa_pub993_.jpg,3.62,3.78
iaa_pub24575_.jpg,3.189655172,3.268965517
iaa_pub2606_.jpg,3.291666667,3.5
iaa_pub2371_.jpg,2.895833333,3.183333333
iaa_pub18738_.jpg,3.56,3.768
iaa_pub3307_.jpg,3.7,3.836
iaa_pub27503_.jpg,2.340909091,2.540909091
iaa_pub16840_.jpg,2.608695652,2.630434783
iaa_pub21286_.jpg,2.84,3.22
iaa_pub21698_.jpg,2.729166667,2.966666667
iaa_pub11500_.jpg,2.94,3.076
iaa_pub30661_.jpg,3.854166667,3.95
iaa_pub21607_.jpg,2.64,2.844
iaa_pub25572_.jpg,3.28,3.452
iaa_pub18934_.jpg,3.08,3.308
iaa_pub20133_.jpg,2.98,3.172
iaa_pub15687_.jpg,2.770833333,3.095833333
iaa_pub23800_.jpg,3.96,3.988
iaa_pub24857_.jpg,2.75,2.883333333
iaa_pub25903_.jpg,3.54,3.728
iaa_pub850_.jpg,2.88,3.068
iaa_pub17932_.jpg,2.833333333,3.008333333
iaa_pub27957_.jpg,3.229166667,3.4125
iaa_pub7917_.jpg,3.037037037,3.296296296
iaa_pub27984_.jpg,4.041666667,4.1625
iaa_pub6956_.jpg,3.075,3.175
iaa_pub29347_.jpg,3.06,3.436
iaa_pub18064_.jpg,3.583333333,3.779166667
iaa_pub20833_.jpg,2.74,2.948
iaa_pub23456_.jpg,2.1,2.512
iaa_pub933_.jpg,3.369565217,3.6
iaa_pub16114_.jpg,2.87037037,3.144444444
iaa_pub25062_.jpg,3.06,3.164
iaa_pub1124_.jpg,3.35483871,3.538709677
iaa_pub29721_.jpg,3.12,3.336
iaa_pub15380_.jpg,3.229166667,3.3125
iaa_pub28515_.jpg,3.396551724,3.579310345
iaa_pub6984_.jpg,3.225,3.275
iaa_pub14096_.jpg,3.18,3.52
iaa_pub30189_.jpg,3.0,3.153846154
iaa_pub24800_.jpg,3.1,3.252
iaa_pub814_.jpg,3.22,3.232
iaa_pub26679_.jpg,2.634615385,2.776923077
iaa_pub8319_.jpg,3.722222222,3.874074074
iaa_pub22037_.jpg,3.26,3.536
iaa_pub8266_.jpg,2.925925926,3.011111111
iaa_pub252_.jpg,3.269230769,3.523076923
iaa_pub17403_.jpg,3.166666667,3.366666667
iaa_pub11344_.jpg,3.346153846,3.511538462
iaa_pub15997_.jpg,3.625,3.766666667
iaa_pub22938_.jpg,3.9375,4.0125
iaa_pub7406_.jpg,3.3,3.604
iaa_pub5194_.jpg,2.98,3.008
iaa_pub1550_.jpg,3.7,3.804
iaa_pub2649_.jpg,2.083333333,2.191666667
iaa_pub17156_.jpg,3.02,3.148
iaa_pub10509_.jpg,4.104166667,4.179166667
iaa_pub4024_.jpg,3.35483871,3.519354839
iaa_pub23495_.jpg,3.52,3.792
iaa_pub23640_.jpg,3.241935484,3.403225806
iaa_pub28512_.jpg,3.672413793,3.744827586
iaa_pub4490_.jpg,2.06,2.228
iaa_pub16594_.jpg,3.9375,4.125
iaa_pub18210_.jpg,2.770833333,2.95
iaa_pub28624_.jpg,3.520833333,3.670833333
iaa_pub20974_.jpg,3.32,3.596
iaa_pub26884_.jpg,4.22,4.324
iaa_pub18942_.jpg,3.0,3.264
iaa_pub4849_.jpg,3.782608696,3.826086957
iaa_pub6742_.jpg,3.543478261,3.656521739
iaa_pub3620_.jpg,3.326923077,3.430769231
iaa_pub25874_.jpg,3.308823529,3.485294118
iaa_pub16156_.jpg,3.055555556,3.12962963
iaa_pub5461_.jpg,3.395833333,3.516666667
iaa_pub2564_.jpg,4.020833333,4.1875
iaa_pub28090_.jpg,3.46,3.544
iaa_pub10747_.jpg,3.708333333,3.783333333
iaa_pub10953_.jpg,3.615384615,3.673076923
iaa_pub1411_.jpg,2.916666667,3.175
iaa_pub29216_.jpg,3.46,3.644
iaa_pub16973_.jpg,1.625,1.783333333
iaa_pub4451_.jpg,3.384615385,3.476923077
iaa_pub9720_.jpg,3.208333333,3.4375
iaa_pub25618_.jpg,3.46,3.572
iaa_pub15842_.jpg,3.208333333,3.433333333
iaa_pub20964_.jpg,2.78,2.928
iaa_pub4650_.jpg,2.565217391,2.817391304
iaa_pub27437_.jpg,2.916666667,3.208333333
iaa_pub20984_.jpg,2.98,3.252
iaa_pub23232_.jpg,3.58,3.712
iaa_pub5106_.jpg,3.0625,3.383333333
iaa_pub4540_.jpg,3.14,3.364
iaa_pub18262_.jpg,3.083333333,3.295833333
iaa_pub3567_.jpg,3.230769231,3.388461538
iaa_pub29681_.jpg,2.86,3.272
iaa_pub29564_.jpg,2.08,2.176
iaa_pub14052_.jpg,2.541666667,2.6125
iaa_pub27318_.jpg,3.395833333,3.466666667
iaa_pub6101_.jpg,2.875,3.129166667
iaa_pub30743_.jpg,3.4375,3.5
iaa_pub2447_.jpg,3.30952381,3.476190476
iaa_pub7821_.jpg,3.48,3.7
iaa_pub24054_.jpg,3.416666667,3.570833333
iaa_pub12284_.jpg,3.68,3.908
iaa_pub30793_.jpg,3.270833333,3.383333333
iaa_pub18439_.jpg,3.017241379,3.151724138
iaa_pub10376_.jpg,2.958333333,3.183333333
iaa_pub11386_.jpg,3.615384615,3.65
iaa_pub4269_.jpg,3.12,3.36
iaa_pub176_.jpg,3.96,4.052
iaa_pub4304_.jpg,3.18,3.516
iaa_pub908_.jpg,3.64,3.752
iaa_pub26910_.jpg,3.34,3.556
iaa_pub12576_.jpg,2.365384615,2.55
iaa_pub25725_.jpg,3.413793103,3.596551724
iaa_pub2458_.jpg,3.5,3.677777778
iaa_pub13001_.jpg,2.603448276,2.765517241
iaa_pub27089_.jpg,3.269230769,3.492307692
iaa_pub3164_.jpg,3.2,3.348
iaa_pub15979_.jpg,3.895833333,3.991666667
iaa_pub11980_.jpg,3.8125,3.783333333
iaa_pub25608_.jpg,1.56,1.508
iaa_pub3388_.jpg,3.7,3.816
iaa_pub3978_.jpg,3.074074074,3.255555556
iaa_pub11607_.jpg,2.916666667,3.145833333
iaa_pub26995_.jpg,3.78,3.912
iaa_pub28975_.jpg,2.97826087,3.17826087
iaa_pub23600_.jpg,3.112903226,3.277419355
iaa_pub21259_.jpg,3.66,3.752
iaa_pub3493_.jpg,3.46,3.664
iaa_pub8291_.jpg,3.185185185,3.251851852
iaa_pub10185_.jpg,2.739130435,2.92173913
iaa_pub21489_.jpg,1.826086957,2.07826087
iaa_pub913_.jpg,2.282608696,2.517391304
iaa_pub8547_.jpg,3.22,3.292
iaa_pub30832_.jpg,3.565217391,3.665217391
iaa_pub24579_.jpg,3.862068966,3.975862069
iaa_pub4636_.jpg,3.760869565,3.956521739
iaa_pub4744_.jpg,2.5625,2.816666667
iaa_pub14792_.jpg,2.229166667,2.266666667
iaa_pub17996_.jpg,3.807692308,3.911538462
iaa_pub24354_.jpg,3.666666667,3.770833333
iaa_pub1355_.jpg,2.92,2.976
iaa_pub9881_.jpg,3.291666667,3.520833333
iaa_pub10573_.jpg,3.365384615,3.546153846
iaa_pub9150_.jpg,1.48,1.7
iaa_pub2514_.jpg,3.444444444,3.596296296
iaa_pub17572_.jpg,4.1875,4.2875
iaa_pub1946_.jpg,3.365384615,3.523076923
iaa_pub19886_.jpg,3.916666667,3.933333333
iaa_pub26629_.jpg,3.586956522,3.804347826
iaa_pub18876_.jpg,2.9375,3.204166667
iaa_pub20047_.jpg,2.86,3.136
iaa_pub1764_.jpg,2.96,3.324
iaa_pub13086_.jpg,3.066666667,3.34
iaa_pub18243_.jpg,2.979166667,3.108333333
iaa_pub21095_.jpg,1.6875,1.75
iaa_pub28723_.jpg,4.456521739,4.447826087
iaa_pub21503_.jpg,3.3125,3.583333333
iaa_pub29578_.jpg,3.18,3.368
iaa_pub29543_.jpg,3.3,3.46
iaa_pub5445_.jpg,2.608695652,2.795652174
iaa_pub28027_.jpg,4.083333333,4.125
iaa_pub306_.jpg,3.0,3.28
iaa_pub812_.jpg,2.84,2.94
iaa_pub7232_.jpg,2.87037037,3.118518519
iaa_pub12269_.jpg,3.2,3.496
iaa_pub27572_.jpg,3.739130435,3.991304348
iaa_pub9743_.jpg,2.75,2.920833333
iaa_pub19249_.jpg,2.717391304,2.860869565
iaa_pub14363_.jpg,3.645833333,3.808333333
iaa_pub25085_.jpg,3.5,3.696
iaa_pub25711_.jpg,3.0,3.251724138
iaa_pub25500_.jpg,3.32,3.624
iaa_pub11492_.jpg,3.82,3.912
iaa_pub28183_.jpg,3.434782609,3.652173913
iaa_pub8495_.jpg,3.769230769,4.026923077
iaa_pub25968_.jpg,2.94,3.184
iaa_pub1939_.jpg,2.019230769,2.111538462
iaa_pub16438_.jpg,3.84,3.972
iaa_pub23401_.jpg,3.84,3.9
iaa_pub5734_.jpg,3.979166667,4.004166667
iaa_pub3350_.jpg,3.06,3.112
iaa_pub26054_.jpg,4.26,4.24
iaa_pub26517_.jpg,3.16,3.324
iaa_pub30196_.jpg,3.442307692,3.719230769
iaa_pub22916_.jpg,1.770833333,1.879166667
iaa_pub380_.jpg,3.183333333,3.45
iaa_pub215_.jpg,2.846153846,3.038461538
iaa_pub30874_.jpg,3.22,3.48
iaa_pub3414_.jpg,4.02,4.08
iaa_pub15268_.jpg,3.557692308,3.676923077
iaa_pub15589_.jpg,3.104166667,3.316666667
iaa_pub10817_.jpg,3.826086957,3.730434783
iaa_pub28536_.jpg,3.603448276,3.706896552
iaa_pub5500_.jpg,1.729166667,1.825
iaa_pub282_.jpg,3.18,3.492
iaa_pub19329_.jpg,2.6875,3.033333333
iaa_pub19483_.jpg,2.681818182,2.940909091
iaa_pub13370_.jpg,3.043478261,3.326086957
iaa_pub23597_.jpg,2.096774194,2.351612903
iaa_pub15482_.jpg,3.56,3.736
iaa_pub26199_.jpg,2.98,3.112
iaa_pub27088_.jpg,3.461538462,3.676923077
iaa_pub17172_.jpg,3.26,3.32
iaa_pub23972_.jpg,4.083333333,4.095833333
iaa_pub10309_.jpg,3.458333333,3.620833333
iaa_pub11353_.jpg,3.461538462,3.615384615
iaa_pub14512_.jpg,3.18,3.352
iaa_pub2493_.jpg,3.407407407,3.644444444
iaa_pub13646_.jpg,2.865384615,3.088461538
iaa_pub18954_.jpg,3.88,3.98
iaa_pub13091_.jpg,3.903846154,3.919230769
iaa_pub22941_.jpg,3.854166667,3.958333333
iaa_pub4757_.jpg,4.020833333,4.095833333
iaa_pub5847_.jpg,2.52,2.616
iaa_pub22391_.jpg,2.78,3.036
iaa_pub7071_.jpg,3.442307692,3.642307692
iaa_pub8172_.jpg,3.538461538,3.773076923
iaa_pub14341_.jpg,3.369565217,3.352173913
iaa_pub17902_.jpg,2.854166667,3.116666667
iaa_pub7260_.jpg,3.592592593,3.848148148
iaa_pub9294_.jpg,3.803571429,3.882142857
iaa_pub3053_.jpg,2.14,2.216
iaa_pub13488_.jpg,3.833333333,3.904166667
iaa_pub4920_.jpg,3.775862069,3.868965517
iaa_pub4947_.jpg,3.275862069,3.565517241
iaa_pub23914_.jpg,3.375,3.529166667
iaa_pub17346_.jpg,3.895833333,3.966666667
iaa_pub9232_.jpg,3.857142857,3.992857143
iaa_pub18196_.jpg,3.375,3.625
iaa_pub3735_.jpg,3.24,3.404
iaa_pub30108_.jpg,1.9375,1.979166667
iaa_pub15705_.jpg,3.0625,3.2125
iaa_pub17871_.jpg,1.604166667,1.608333333
iaa_pub21536_.jpg,3.583333333,3.745833333
iaa_pub27753_.jpg,2.541666667,2.779166667
iaa_pub9677_.jpg,3.270833333,3.370833333
iaa_pub23189_.jpg,3.02,3.256
iaa_pub6521_.jpg,3.462962963,3.725925926
iaa_pub21887_.jpg,3.208333333,3.295833333
iaa_pub3044_.jpg,3.62,3.764
iaa_pub28355_.jpg,1.839285714,1.964285714
iaa_pub23752_.jpg,1.24,1.284
iaa_pub23174_.jpg,3.64,3.796
iaa_pub29649_.jpg,2.98,3.144
iaa_pub22636_.jpg,2.5,2.664
iaa_pub15479_.jpg,3.46,3.708
iaa_pub19525_.jpg,3.409090909,3.690909091
iaa_pub4963_.jpg,2.931034483,3.155172414
iaa_pub25543_.jpg,3.0,3.272
iaa_pub30945_.jpg,3.06,3.352
iaa_pub12533_.jpg,3.346153846,3.473076923
iaa_pub26497_.jpg,2.82,2.968
iaa_pub13724_.jpg,2.083333333,2.195833333
iaa_pub1050_.jpg,3.22,3.364
iaa_pub3662_.jpg,3.9375,4.016666667
iaa_pub12388_.jpg,3.5625,3.641666667
iaa_pub3152_.jpg,2.4,2.596
iaa_pub29516_.jpg,3.645833333,3.933333333
iaa_pub5565_.jpg,2.0,2.072
iaa_pub30288_.jpg,3.666666667,3.745833333
iaa_pub12168_.jpg,3.54,3.644
iaa_pub14480_.jpg,3.6,3.812
iaa_pub22945_.jpg,2.6875,2.816666667
iaa_pub25540_.jpg,3.5,3.676
iaa_pub1495_.jpg,1.42,1.512
iaa_pub29337_.jpg,2.64,2.976
iaa_pub22674_.jpg,2.98,3.1
iaa_pub16399_.jpg,3.88,3.904
iaa_pub18217_.jpg,2.979166667,3.195833333
iaa_pub3034_.jpg,3.5,3.672
iaa_pub6807_.jpg,3.896551724,3.924137931
